[2025-08-20 08:31:35] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=618, Nome=Fonte Alimentação Table Hub, Tipo=Fonte, Marca=Logitech, Modelo=Table Hub | Status: sucesso
[2025-08-20 08:32:10] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=619, Nome=Fonte Alimentação Display Hub, Tipo=Fonte, Marca=Logitech, Modelo=Display Hub | Status: sucesso
[2025-08-20 08:37:25] Usuario: admin_wh | Acao: CONECTAR_EQUIPAMENTO_PATCH_PANEL | Detalhes: Equipamento Painel Agenda conectado à porta 682 do patch panel | Status: sucesso
[2025-08-20 08:37:41] Usuario: admin_wh | Acao: CONECTAR_EQUIPAMENTO_PATCH_PANEL | Detalhes: Equipamento Sensor de presença conectado à porta 683 do patch panel | Status: sucesso
[2025-08-20 08:38:11] Usuario: admin_wh | Acao: CONECTAR_EQUIPAMENTO_PATCH_PANEL | Detalhes: Equipamento Chromebox conectado à porta 687 do patch panel | Status: sucesso
[2025-08-20 08:38:31] Usuario: admin_wh | Acao: DESCONECTAR_EQUIPAMENTO_PATCH_PANEL | Detalhes: Equipamento Chromebox desconectado da porta 687 do patch panel | Status: sucesso
[2025-08-20 08:39:16] Usuario: admin_wh | Acao: CONECTAR_EQUIPAMENTO_PATCH_PANEL | Detalhes: Equipamento Chromebox conectado à porta 687 do patch panel | Status: sucesso
[2025-08-20 08:40:01] Usuario: admin_wh | Acao: MAPEAR_PORTA_PATCH_PANEL | Detalhes: Porta 682 mapeada para Switch 6, Porta 31 | Status: sucesso
[2025-08-20 08:40:38] Usuario: admin_wh | Acao: MAPEAR_PORTA_PATCH_PANEL | Detalhes: Porta 683 mapeada para Switch 6, Porta 32 | Status: sucesso
[2025-08-20 08:40:50] Usuario: admin_wh | Acao: MAPEAR_PORTA_PATCH_PANEL | Detalhes: Porta 687 mapeada para Switch 6, Porta 33 | Status: sucesso
[2025-08-20 09:22:52] Usuario: admin_wh | Acao: CONECTAR_EQUIPAMENTO_PATCH_PANEL | Detalhes: Equipamento Chromebox conectado à porta 770 do patch panel | Status: sucesso
[2025-08-20 09:23:01] Usuario: admin_wh | Acao: CONECTAR_EQUIPAMENTO_PATCH_PANEL | Detalhes: Equipamento Painel Agenda conectado à porta 771 do patch panel | Status: sucesso
[2025-08-20 09:23:13] Usuario: admin_wh | Acao: CONECTAR_EQUIPAMENTO_PATCH_PANEL | Detalhes: Equipamento Sensor de presença conectado à porta 772 do patch panel | Status: sucesso
[2025-08-20 09:36:30] Usuario: admin_wh | Acao: MAPEAR_PORTA_PATCH_PANEL | Detalhes: Porta 770 mapeada para Switch 7, Porta 25 | Status: sucesso
[2025-08-20 09:36:43] Usuario: admin_wh | Acao: MAPEAR_PORTA_PATCH_PANEL | Detalhes: Porta 771 mapeada para Switch 7, Porta 26 | Status: sucesso
[2025-08-20 09:36:55] Usuario: admin_wh | Acao: MAPEAR_PORTA_PATCH_PANEL | Detalhes: Porta 772 mapeada para Switch 7, Porta 27 | Status: sucesso
[2025-08-20 10:01:56] Usuario: admin_wh | Acao: CONECTAR_EQUIPAMENTO_PATCH_PANEL | Detalhes: Equipamento Sensor de presença conectado à porta 641 do patch panel | Status: sucesso
[2025-08-20 10:02:13] Usuario: admin_wh | Acao: CONECTAR_EQUIPAMENTO_PATCH_PANEL | Detalhes: Equipamento Chromebox conectado à porta 642 do patch panel | Status: sucesso
[2025-08-20 10:02:24] Usuario: admin_wh | Acao: CONECTAR_EQUIPAMENTO_PATCH_PANEL | Detalhes: Equipamento Painel Agenda conectado à porta 635 do patch panel | Status: sucesso
[2025-08-20 10:03:00] Usuario: admin_wh | Acao: MAPEAR_PORTA_PATCH_PANEL | Detalhes: Porta 635 mapeada para Switch 7, Porta 23 | Status: sucesso
[2025-08-20 10:03:37] Usuario: admin_wh | Acao: MAPEAR_PORTA_PATCH_PANEL | Detalhes: Porta 641 mapeada para Switch 6, Porta 25 | Status: sucesso
[2025-08-20 10:03:48] Usuario: admin_wh | Acao: MAPEAR_PORTA_PATCH_PANEL | Detalhes: Porta 642 mapeada para Switch 6, Porta 26 | Status: sucesso
[2025-08-20 14:04:20] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=620, Nome=Adaptador HDMI mesa, Tipo=Adaptador, Marca=Kramer, Modelo=HDMI F to HDMI F | Status: sucesso
[2025-08-20 14:04:36] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=621, Nome=Adaptador USB mesa, Tipo=Adaptador, Marca=Outro, Modelo=USBA F to USBA F | Status: sucesso
[2025-08-20 14:05:07] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=622, Nome=Mic Pod Hub, Tipo=Hub, Marca=Logitech, Modelo=Mic Pod | Status: sucesso
[2025-08-20 14:05:26] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=623, Nome=Fonte Chromebox, Tipo=Fonte, Marca=Universal, Modelo=Chromebox | Status: sucesso
[2025-08-20 14:05:46] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=624, Nome=Fonte Alimentação Table Hub, Tipo=Fonte, Marca=Logitech, Modelo=Table Hub | Status: sucesso
[2025-08-20 14:06:08] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=625, Nome=Fonte Alimentação Display Hub, Tipo=Fonte, Marca=Logitech, Modelo=Display Hub | Status: sucesso
[2025-08-20 14:06:39] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=626, Nome=Fonte Tap, Tipo=Fonte, Marca=Logitech, Modelo=TAP | Status: sucesso
[2025-08-20 14:08:22] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=627, Nome=Fonte Tap, Tipo=Fonte, Marca=Logitech, Modelo=TAP | Status: sucesso
[2025-08-20 15:05:32] Usuario: admin_wh | Acao: CONECTAR_EQUIPAMENTO_PATCH_PANEL | Detalhes: Equipamento Microfone MXA 710 conectado à porta 756 do patch panel | Status: sucesso
[2025-08-20 15:05:44] Usuario: admin_wh | Acao: CONECTAR_EQUIPAMENTO_PATCH_PANEL | Detalhes: Equipamento Speaker 01 conectado à porta 757 do patch panel | Status: sucesso
[2025-08-20 15:05:54] Usuario: admin_wh | Acao: CONECTAR_EQUIPAMENTO_PATCH_PANEL | Detalhes: Equipamento Speaker 02 conectado à porta 759 do patch panel | Status: sucesso
[2025-08-20 15:06:03] Usuario: admin_wh | Acao: CONECTAR_EQUIPAMENTO_PATCH_PANEL | Detalhes: Equipamento Speaker 03 conectado à porta 760 do patch panel | Status: sucesso
[2025-08-20 15:06:24] Usuario: admin_wh | Acao: CONECTAR_EQUIPAMENTO_PATCH_PANEL | Detalhes: Equipamento Dante AVIO USB conectado à porta 768 do patch panel | Status: sucesso
[2025-08-20 15:06:39] Usuario: admin_wh | Acao: CONECTAR_EQUIPAMENTO_PATCH_PANEL | Detalhes: Equipamento Painel Agenda conectado à porta 754 do patch panel | Status: sucesso
[2025-08-20 15:06:49] Usuario: admin_wh | Acao: CONECTAR_EQUIPAMENTO_PATCH_PANEL | Detalhes: Equipamento Painel de Controle conectado à porta 755 do patch panel | Status: sucesso
[2025-08-20 15:07:08] Usuario: admin_wh | Acao: CONECTAR_EQUIPAMENTO_PATCH_PANEL | Detalhes: Equipamento Sensor de presença conectado à porta 758 do patch panel | Status: sucesso
[2025-08-20 15:07:20] Usuario: admin_wh | Acao: CONECTAR_EQUIPAMENTO_PATCH_PANEL | Detalhes: Equipamento Clickshare conectado à porta 763 do patch panel | Status: sucesso
[2025-08-20 15:07:37] Usuario: admin_wh | Acao: CONECTAR_EQUIPAMENTO_PATCH_PANEL | Detalhes: Equipamento 7Port serial conectado à porta 766 do patch panel | Status: sucesso
[2025-08-20 15:07:53] Usuario: admin_wh | Acao: CONECTAR_EQUIPAMENTO_PATCH_PANEL | Detalhes: Equipamento Chromebox conectado à porta 767 do patch panel | Status: sucesso
[2025-08-20 15:08:46] Usuario: admin_wh | Acao: MAPEAR_PORTA_PATCH_PANEL | Detalhes: Porta 756 mapeada para Switch 6, Porta 6 | Status: sucesso
[2025-08-20 15:09:05] Usuario: admin_wh | Acao: MAPEAR_PORTA_PATCH_PANEL | Detalhes: Porta 757 mapeada para Switch 6, Porta 7 | Status: sucesso
[2025-08-20 15:09:29] Usuario: admin_wh | Acao: MAPEAR_PORTA_PATCH_PANEL | Detalhes: Porta 759 mapeada para Switch 6, Porta 8 | Status: sucesso
[2025-08-20 15:10:03] Usuario: admin_wh | Acao: MAPEAR_PORTA_PATCH_PANEL | Detalhes: Porta 760 mapeada para Switch 7, Porta 1 | Status: sucesso
[2025-08-20 15:10:21] Usuario: admin_wh | Acao: MAPEAR_PORTA_PATCH_PANEL | Detalhes: Porta 768 mapeada para Switch 7, Porta 2 | Status: sucesso
[2025-08-20 15:16:52] Usuario: admin_wh | Acao: MAPEAR_PORTA_PATCH_PANEL | Detalhes: Porta 754 mapeada para Switch 6, Porta 43 | Status: sucesso
[2025-08-20 15:17:13] Usuario: admin_wh | Acao: MAPEAR_PORTA_PATCH_PANEL | Detalhes: Porta 755 mapeada para Switch 6, Porta 44 | Status: sucesso
[2025-08-20 15:17:35] Usuario: admin_wh | Acao: MAPEAR_PORTA_PATCH_PANEL | Detalhes: Porta 758 mapeada para Switch 6, Porta 45 | Status: sucesso
[2025-08-20 15:17:53] Usuario: admin_wh | Acao: MAPEAR_PORTA_PATCH_PANEL | Detalhes: Porta 763 mapeada para Switch 6, Porta 46 | Status: sucesso
[2025-08-20 15:18:07] Usuario: admin_wh | Acao: MAPEAR_PORTA_PATCH_PANEL | Detalhes: Porta 766 mapeada para Switch 6, Porta 47 | Status: sucesso
[2025-08-20 15:18:21] Usuario: admin_wh | Acao: MAPEAR_PORTA_PATCH_PANEL | Detalhes: Porta 767 mapeada para Switch 6, Porta 48 | Status: sucesso
